Entity,Code,Day,Daily new confirmed cases of COVID-19,Daily new confirmed deaths due to COVID-19
Armenia,ARM,2021-12-14,161,26
Armenia,ARM,2021-12-15,212,11
Armenia,ARM,2021-12-16,180,18
Armenia,ARM,2021-12-17,193,11
Armenia,ARM,2021-12-18,156,8
Armenia,ARM,2021-12-19,130,6
Armenia,ARM,2021-12-20,72,4
Armenia,ARM,2021-12-21,137,11
Armenia,ARM,2021-12-22,152,7
Armenia,ARM,2021-12-23,129,15
Armenia,ARM,2021-12-24,135,3
Armenia,ARM,2021-12-25,118,3
Armenia,ARM,2021-12-26,102,1
Armenia,ARM,2021-12-27,59,7
Armenia,ARM,2021-12-28,109,15
Armenia,ARM,2021-12-29,88,5
Armenia,ARM,2021-12-30,89,
Armenia,ARM,2021-12-31,104,4
Armenia,ARM,2022-01-01,50,3
Armenia,ARM,2022-01-02,27,2
Armenia,ARM,2022-01-03,29,6
Armenia,ARM,2022-01-04,90,3
Armenia,ARM,2022-01-05,129,3
Armenia,ARM,2022-01-06,134,4
Armenia,ARM,2022-01-07,129,4
Armenia,ARM,2022-01-08,195,2
Armenia,ARM,2022-01-09,142,2
Armenia,ARM,2022-01-10,126,3
Armenia,ARM,2022-01-11,243,2
Armenia,ARM,2022-01-12,587,8
Armenia,ARM,2022-01-13,0,0
Armenia,ARM,2022-01-14,273,1
Armenia,ARM,2022-01-15,293,3
Armenia,ARM,2022-01-16,240,1
Armenia,ARM,2022-01-17,168,1
Armenia,ARM,2022-01-18,360,2
Armenia,ARM,2022-01-19,563,3
Armenia,ARM,2022-01-20,621,1
Armenia,ARM,2022-01-21,628,0
Armenia,ARM,2022-01-22,940,0
Armenia,ARM,2022-01-23,814,2
Armenia,ARM,2022-01-24,688,0
Armenia,ARM,2022-01-25,1332,4
Armenia,ARM,2022-01-26,1931,1
Armenia,ARM,2022-01-27,2556,2
Armenia,ARM,2022-01-28,3536,0
Armenia,ARM,2022-01-29,2594,6
Armenia,ARM,2022-01-30,2085,5
Armenia,ARM,2022-01-31,1362,7
Armenia,ARM,2022-02-01,3127,3
Armenia,ARM,2022-02-02,3956,4
Armenia,ARM,2022-02-03,4388,5
Armenia,ARM,2022-02-04,4192,10
Armenia,ARM,2022-02-05,4032,6
Armenia,ARM,2022-02-06,2467,5
Armenia,ARM,2022-02-07,1631,11
Armenia,ARM,2022-02-08,2486,5
Armenia,ARM,2022-02-09,2811,6
Armenia,ARM,2022-02-10,2842,15
Armenia,ARM,2022-02-11,2676,22
Armenia,ARM,2022-02-12,2402,12
Armenia,ARM,2022-02-13,1574,10
Armenia,ARM,2022-02-14,695,19
Armenia,ARM,2022-02-15,1307,15
Armenia,ARM,2022-02-16,1774,28
Armenia,ARM,2022-02-17,1723,24
Armenia,ARM,2022-02-18,1417,25
Armenia,ARM,2022-02-19,1469,30
Armenia,ARM,2022-02-20,700,14
Armenia,ARM,2022-02-21,293,16
Armenia,ARM,2022-02-22,753,16
Armenia,ARM,2022-02-23,946,24
Armenia,ARM,2022-02-24,764,14
Armenia,ARM,2022-02-25,572,21
Armenia,ARM,2022-02-26,631,20
Armenia,ARM,2022-02-27,270,16
Armenia,ARM,2022-02-28,139,12
Armenia,ARM,2022-03-01,324,17
Armenia,ARM,2022-03-02,342,15
Armenia,ARM,2022-03-03,259,12
Armenia,ARM,2022-03-04,251,11
Armenia,ARM,2022-03-05,218,12
Armenia,ARM,2022-03-06,115,8
Armenia,ARM,2022-03-07,60,12
Armenia,ARM,2022-03-08,140,4
Armenia,ARM,2022-03-09,51,8
Armenia,ARM,2022-03-10,122,3
Armenia,ARM,2022-03-11,128,5
Armenia,ARM,2022-03-12,111,2
Armenia,ARM,2022-03-13,51,2
Armenia,ARM,2022-03-14,17,4
Armenia,ARM,2022-03-15,55,3
Armenia,ARM,2022-03-16,79,8
Armenia,ARM,2022-03-17,47,2
Armenia,ARM,2022-03-18,52,3
Armenia,ARM,2022-03-19,32,1
Armenia,ARM,2022-03-20,21,2
Armenia,ARM,2022-03-21,21,3
Armenia,ARM,2022-03-22,26,3
Armenia,ARM,2022-03-23,28,2
Armenia,ARM,2022-03-24,19,1
Armenia,ARM,2022-03-25,22,3
Armenia,ARM,2022-03-26,21,1
Armenia,ARM,2022-03-27,14,2
Armenia,ARM,2022-03-28,10,0
Armenia,ARM,2022-03-29,16,1
Armenia,ARM,2022-03-30,14,0
Armenia,ARM,2022-03-31,21,2
Armenia,ARM,2022-04-01,21,3
Armenia,ARM,2022-04-02,23,0
Armenia,ARM,2022-04-03,11,1
Armenia,ARM,2022-04-04,7,0
Armenia,ARM,2022-04-05,13,2
Armenia,ARM,2022-04-06,16,0
Armenia,ARM,2022-04-07,19,0
Armenia,ARM,2022-04-08,14,0
Armenia,ARM,2022-04-09,19,1
Armenia,ARM,2022-04-10,15,0
Armenia,ARM,2022-04-11,1,1
Armenia,ARM,2022-04-12,13,0
Armenia,ARM,2022-04-13,20,0
Armenia,ARM,2022-04-14,10,0
Armenia,ARM,2022-04-15,8,0
Armenia,ARM,2022-04-16,18,0
Armenia,ARM,2022-04-17,15,0
Armenia,ARM,2022-04-18,8,1
Armenia,ARM,2022-04-19,14,0
Armenia,ARM,2022-04-20,15,0
Armenia,ARM,2022-04-21,6,0
Armenia,ARM,2022-04-22,9,0
Armenia,ARM,2022-04-23,8,0
Armenia,ARM,2022-04-24,3,0
Armenia,ARM,2022-04-25,3,0
Armenia,ARM,2022-04-26,10,0
Armenia,ARM,2022-04-27,17,0
Armenia,ARM,2022-04-28,3,0
Armenia,ARM,2022-04-29,7,0
Armenia,ARM,2022-04-30,2,0
Armenia,ARM,2022-05-01,4,0
Armenia,ARM,2022-05-02,3,0
Armenia,ARM,2022-05-03,0,0
Armenia,ARM,2022-05-04,3,0
Armenia,ARM,2022-05-05,0,0
Armenia,ARM,2022-05-06,0,0
Armenia,ARM,2022-05-07,0,0
Armenia,ARM,2022-05-08,0,0
Armenia,ARM,2022-05-09,19,1
Armenia,ARM,2022-05-10,0,0
Armenia,ARM,2022-05-11,4,0
Armenia,ARM,2022-05-12,0,0
Armenia,ARM,2022-05-13,0,0
Armenia,ARM,2022-05-14,0,0
Armenia,ARM,2022-05-15,0,0
Armenia,ARM,2022-05-16,17,0
Armenia,ARM,2022-05-17,0,0
Armenia,ARM,2022-05-18,0,0
Armenia,ARM,2022-05-19,0,0
Armenia,ARM,2022-05-20,0,0
Armenia,ARM,2022-05-21,0,0
Armenia,ARM,2022-05-22,0,0
Armenia,ARM,2022-05-23,22,1
Armenia,ARM,2022-05-24,0,0
Armenia,ARM,2022-05-25,0,0
Armenia,ARM,2022-05-26,0,0
Armenia,ARM,2022-05-27,0,0
Armenia,ARM,2022-05-28,0,0
Armenia,ARM,2022-05-29,0,0
Armenia,ARM,2022-05-30,24,1
Armenia,ARM,2022-05-31,0,0
Armenia,ARM,2022-06-01,0,0
Armenia,ARM,2022-06-02,0,0
Armenia,ARM,2022-06-03,0,0
Armenia,ARM,2022-06-04,0,0
Armenia,ARM,2022-06-05,0,0
Armenia,ARM,2022-06-06,43,4
Armenia,ARM,2022-06-07,0,0
Armenia,ARM,2022-06-08,0,0
Armenia,ARM,2022-06-09,0,0
Armenia,ARM,2022-06-10,0,0
Armenia,ARM,2022-06-11,0,0
Armenia,ARM,2022-06-12,0,0
Armenia,ARM,2022-06-13,0,0
Armenia,ARM,2022-06-14,38,0
Armenia,ARM,2022-06-15,0,0
Armenia,ARM,2022-06-16,0,0
Armenia,ARM,2022-06-17,0,0
Armenia,ARM,2022-06-18,0,0
Armenia,ARM,2022-06-19,0,0
Armenia,ARM,2022-06-20,60,0
Armenia,ARM,2022-06-21,0,0
Armenia,ARM,2022-06-22,0,0
Armenia,ARM,2022-06-23,0,0
Armenia,ARM,2022-06-24,0,0
Armenia,ARM,2022-06-25,0,0
Armenia,ARM,2022-06-26,0,0
Armenia,ARM,2022-06-27,139,0
Armenia,ARM,2022-06-28,0,0
Armenia,ARM,2022-06-29,0,0
Armenia,ARM,2022-06-30,0,0
Armenia,ARM,2022-07-01,0,0
Armenia,ARM,2022-07-02,0,0
Armenia,ARM,2022-07-03,0,0
Armenia,ARM,2022-07-04,174,0
Armenia,ARM,2022-07-05,0,0
Armenia,ARM,2022-07-06,0,0
Armenia,ARM,2022-07-07,0,0
Armenia,ARM,2022-07-08,0,0
Armenia,ARM,2022-07-09,0,0
Armenia,ARM,2022-07-10,0,0
Armenia,ARM,2022-07-11,354,0
Armenia,ARM,2022-07-12,0,0
Armenia,ARM,2022-07-13,0,0
Armenia,ARM,2022-07-14,0,0
Armenia,ARM,2022-07-15,0,0
Armenia,ARM,2022-07-16,0,0
Armenia,ARM,2022-07-17,0,0
Armenia,ARM,2022-07-18,629,0
Armenia,ARM,2022-07-19,0,0
Armenia,ARM,2022-07-20,0,0
Armenia,ARM,2022-07-21,0,0
Armenia,ARM,2022-07-22,0,0
Armenia,ARM,2022-07-23,0,0
Armenia,ARM,2022-07-24,0,0
Armenia,ARM,2022-07-25,965,4
Armenia,ARM,2022-07-26,,0
Aruba,ABW,2020-03-13,2,
Aruba,ABW,2020-03-14,0,
Aruba,ABW,2020-03-15,0,
Aruba,ABW,2020-03-16,0,
Aruba,ABW,2020-03-17,1,
Aruba,ABW,2020-03-18,1,
Aruba,ABW,2020-03-19,0,
Aruba,ABW,2020-03-20,1,
Aruba,ABW,2020-03-21,0,
Aruba,ABW,2020-03-22,4,
Aruba,ABW,2020-03-23,0,
Aruba,ABW,2020-03-24,3,
Aruba,ABW,2020-03-25,5,
Aruba,ABW,2020-03-26,11,
Aruba,ABW,2020-03-27,5,
Aruba,ABW,2020-03-28,13,
Aruba,ABW,2020-03-29,4,
Aruba,ABW,2020-03-30,0,
Aruba,ABW,2020-03-31,5,
Aruba,ABW,2020-04-01,0,
Aruba,ABW,2020-04-02,5,
Aruba,ABW,2020-04-03,2,
Aruba,ABW,2020-04-04,2,
Aruba,ABW,2020-04-05,0,
Aruba,ABW,2020-04-06,7,
Aruba,ABW,2020-04-07,3,
Aruba,ABW,2020-04-08,3,
Aruba,ABW,2020-04-09,5,
Aruba,ABW,2020-04-10,4,
Aruba,ABW,2020-04-11,6,
Aruba,ABW,2020-04-12,0,
Aruba,ABW,2020-04-13,0,
Aruba,ABW,2020-04-14,0,
Aruba,ABW,2020-04-15,1,1
Aruba,ABW,2020-04-16,2,1
Aruba,ABW,2020-04-17,1,0
Aruba,ABW,2020-04-18,0,0
Aruba,ABW,2020-04-19,1,0
Aruba,ABW,2020-04-20,0,0
Aruba,ABW,2020-04-21,0,0
Aruba,ABW,2020-04-22,3,0
Aruba,ABW,2020-04-23,0,0
Aruba,ABW,2020-04-24,0,0
Aruba,ABW,2020-04-25,0,0
Aruba,ABW,2020-04-26,0,0
Aruba,ABW,2020-04-27,0,0
Aruba,ABW,2020-04-28,0,0
Aruba,ABW,2020-04-29,0,0
Aruba,ABW,2020-04-30,0,0
Aruba,ABW,2020-05-01,0,0
Aruba,ABW,2020-05-02,0,0
Aruba,ABW,2020-05-03,0,0
Aruba,ABW,2020-05-04,0,0
Aruba,ABW,2020-05-05,1,0
Aruba,ABW,2020-05-06,0,0
Aruba,ABW,2020-05-07,0,1
Aruba,ABW,2020-05-08,0,0
Aruba,ABW,2020-05-09,0,0
Aruba,ABW,2020-05-10,0,0
Aruba,ABW,2020-05-11,0,0
Aruba,ABW,2020-05-12,0,0
Aruba,ABW,2020-05-13,0,0
Aruba,ABW,2020-05-14,0,0
Aruba,ABW,2020-05-15,0,0
Aruba,ABW,2020-05-16,0,0
Aruba,ABW,2020-05-17,0,0
Aruba,ABW,2020-05-18,0,0
Aruba,ABW,2020-05-19,0,0
Aruba,ABW,2020-05-20,0,0
Aruba,ABW,2020-05-21,0,0
Aruba,ABW,2020-05-22,0,0
Aruba,ABW,2020-05-23,0,0
Aruba,ABW,2020-05-24,0,0
Aruba,ABW,2020-05-25,0,0
Aruba,ABW,2020-05-26,0,0
Aruba,ABW,2020-05-27,0,0
Aruba,ABW,2020-05-28,0,0
Aruba,ABW,2020-05-29,0,0
Aruba,ABW,2020-05-30,0,0
Aruba,ABW,2020-05-31,0,0
Aruba,ABW,2020-06-01,0,0
Aruba,ABW,2020-06-02,0,0
Aruba,ABW,2020-06-03,0,0
Aruba,ABW,2020-06-04,0,0
Aruba,ABW,2020-06-05,0,0
Aruba,ABW,2020-06-06,0,0
Aruba,ABW,2020-06-07,0,0
Aruba,ABW,2020-06-08,0,0
Aruba,ABW,2020-06-09,0,0
Aruba,ABW,2020-06-10,0,0
Aruba,ABW,2020-06-11,0,0
Aruba,ABW,2020-06-12,0,0
Aruba,ABW,2020-06-13,0,0
Aruba,ABW,2020-06-14,0,0
Aruba,ABW,2020-06-15,0,0
Aruba,ABW,2020-06-16,0,0
Aruba,ABW,2020-06-17,0,0
Aruba,ABW,2020-06-18,0,0
Aruba,ABW,2020-06-19,0,0
Aruba,ABW,2020-06-20,0,0
Aruba,ABW,2020-06-21,0,0
Aruba,ABW,2020-06-22,0,0
Aruba,ABW,2020-06-23,0,0
Aruba,ABW,2020-06-24,0,0
Aruba,ABW,2020-06-25,0,0
Aruba,ABW,2020-06-26,0,0
Aruba,ABW,2020-06-27,0,0
Aruba,ABW,2020-06-28,0,0
Aruba,ABW,2020-06-29,2,0
Aruba,ABW,2020-06-30,0,0
Aruba,ABW,2020-07-01,0,0
Aruba,ABW,2020-07-02,1,0
Aruba,ABW,2020-07-03,0,0
Aruba,ABW,2020-07-04,1,0
Aruba,ABW,2020-07-05,0,0
Aruba,ABW,2020-07-06,0,0
Aruba,ABW,2020-07-07,0,0
Aruba,ABW,2020-07-08,0,0
Aruba,ABW,2020-07-09,0,0
Aruba,ABW,2020-07-10,0,0
Aruba,ABW,2020-07-11,0,0
Aruba,ABW,2020-07-12,0,0
Aruba,ABW,2020-07-13,0,0
Aruba,ABW,2020-07-14,1,0
Aruba,ABW,2020-07-15,0,0
Aruba,ABW,2020-07-16,2,0
Aruba,ABW,2020-07-17,3,0
Aruba,ABW,2020-07-18,0,0
Aruba,ABW,2020-07-19,2,0
Aruba,ABW,2020-07-20,2,0
Aruba,ABW,2020-07-21,2,0
Aruba,ABW,2020-07-22,0,0
Aruba,ABW,2020-07-23,0,0
Aruba,ABW,2020-07-24,1,0
Aruba,ABW,2020-07-25,1,0
Aruba,ABW,2020-07-26,0,0
Aruba,ABW,2020-07-27,0,0
Aruba,ABW,2020-07-28,0,0
Aruba,ABW,2020-07-29,0,0
Aruba,ABW,2020-07-30,1,0
Aruba,ABW,2020-07-31,1,0
Aruba,ABW,2020-08-01,0,0
Aruba,ABW,2020-08-02,1,0
Aruba,ABW,2020-08-03,2,0
Aruba,ABW,2020-08-04,8,0
Aruba,ABW,2020-08-05,39,0
Aruba,ABW,2020-08-06,92,0
Aruba,ABW,2020-08-07,133,0
Aruba,ABW,2020-08-08,113,0
Aruba,ABW,2020-08-09,54,0
Aruba,ABW,2020-08-10,67,0
Aruba,ABW,2020-08-11,87,0
Aruba,ABW,2020-08-12,81,0
Aruba,ABW,2020-08-13,96,1
Aruba,ABW,2020-08-14,79,0
Aruba,ABW,2020-08-15,75,0
Aruba,ABW,2020-08-16,54,0
Aruba,ABW,2020-08-17,19,0
Aruba,ABW,2020-08-18,84,0
Aruba,ABW,2020-08-19,91,1
Aruba,ABW,2020-08-20,91,1
Aruba,ABW,2020-08-21,77,0
Aruba,ABW,2020-08-22,70,1
Aruba,ABW,2020-08-23,34,0
Aruba,ABW,2020-08-24,60,0
Aruba,ABW,2020-08-25,42,1
Aruba,ABW,2020-08-26,90,0
Aruba,ABW,2020-08-27,88,0
Aruba,ABW,2020-08-28,58,1
Aruba,ABW,2020-08-29,69,1
Aruba,ABW,2020-08-30,22,0
Aruba,ABW,2020-08-31,9,0
Aruba,ABW,2020-09-01,98,0
Aruba,ABW,2020-09-02,107,2
Aruba,ABW,2020-09-03,81,1
Aruba,ABW,2020-09-04,66,0
Aruba,ABW,2020-09-05,70,1
Aruba,ABW,2020-09-06,21,0
Aruba,ABW,2020-09-07,33,1
Aruba,ABW,2020-09-08,107,0
Aruba,ABW,2020-09-09,141,0
Aruba,ABW,2020-09-10,89,1
Aruba,ABW,2020-09-11,79,2
Aruba,ABW,2020-09-12,96,0
Aruba,ABW,2020-09-13,52,0
Aruba,ABW,2020-09-14,14,2
Aruba,ABW,2020-09-15,92,2
Aruba,ABW,2020-09-16,176,0
Aruba,ABW,2020-09-17,54,1
Aruba,ABW,2020-09-18,78,0
Aruba,ABW,2020-09-19,0,0
Aruba,ABW,2020-09-20,91,0
Aruba,ABW,2020-09-21,36,1
Aruba,ABW,2020-09-22,78,1
Aruba,ABW,2020-09-23,56,0
Aruba,ABW,2020-09-24,35,0
Aruba,ABW,2020-09-25,43,0
Aruba,ABW,2020-09-26,33,0
Aruba,ABW,2020-09-27,12,0
Aruba,ABW,2020-09-28,28,0
Aruba,ABW,2020-09-29,62,1
Aruba,ABW,2020-09-30,29,1
Aruba,ABW,2020-10-01,35,0
Aruba,ABW,2020-10-02,40,3
Aruba,ABW,2020-10-03,36,0
Aruba,ABW,2020-10-04,5,0
Aruba,ABW,2020-10-05,15,1
Aruba,ABW,2020-10-06,14,0
Aruba,ABW,2020-10-07,25,0
Aruba,ABW,2020-10-08,17,0
Aruba,ABW,2020-10-09,17,1
Aruba,ABW,2020-10-10,21,0
Aruba,ABW,2020-10-11,6,1
Aruba,ABW,2020-10-12,3,0
Aruba,ABW,2020-10-13,32,0
Aruba,ABW,2020-10-14,26,
Aruba,ABW,2020-10-15,30,0
Aruba,ABW,2020-10-16,4,0
Aruba,ABW,2020-10-17,15,2
Aruba,ABW,2020-10-18,18,0
Aruba,ABW,2020-10-19,12,0
Aruba,ABW,2020-10-20,21,0
Aruba,ABW,2020-10-21,14,1
Aruba,ABW,2020-10-22,20,1
Aruba,ABW,2020-10-23,12,0
Aruba,ABW,2020-10-24,9,0
Aruba,ABW,2020-10-25,10,0
Aruba,ABW,2020-10-26,2,0
Aruba,ABW,2020-10-27,15,0
Aruba,ABW,2020-10-28,18,1
Aruba,ABW,2020-10-29,17,0
Aruba,ABW,2020-10-30,22,0
Aruba,ABW,2020-10-31,19,1
Aruba,ABW,2020-11-01,6,0
Aruba,ABW,2020-11-02,5,0
Aruba,ABW,2020-11-03,14,0
Aruba,ABW,2020-11-04,15,1
Aruba,ABW,2020-11-05,11,0
Aruba,ABW,2020-11-06,14,0
Aruba,ABW,2020-11-07,11,1
Aruba,ABW,2020-11-08,11,0
Aruba,ABW,2020-11-09,6,1
Aruba,ABW,2020-11-10,16,1
Aruba,ABW,2020-11-11,9,1
Aruba,ABW,2020-11-12,8,0
Aruba,ABW,2020-11-13,11,0
Aruba,ABW,2020-11-14,8,1
Aruba,ABW,2020-11-15,4,0
Aruba,ABW,2020-11-16,6,0
Aruba,ABW,2020-11-17,8,0
Aruba,ABW,2020-11-18,9,1
Aruba,ABW,2020-11-19,8,0
Aruba,ABW,2020-11-20,5,0
Aruba,ABW,2020-11-21,26,0
Aruba,ABW,2020-11-22,7,0
Aruba,ABW,2020-11-23,6,0
Aruba,ABW,2020-11-24,14,0
Aruba,ABW,2020-11-25,27,0
Aruba,ABW,2020-11-26,13,0
Aruba,ABW,2020-11-27,17,0
Aruba,ABW,2020-11-28,25,0
Aruba,ABW,2020-11-29,5,0
Aruba,ABW,2020-11-30,7,0
Aruba,ABW,2020-12-01,27,0
Aruba,ABW,2020-12-02,30,0
Aruba,ABW,2020-12-03,21,0
Aruba,ABW,2020-12-04,19,0
Aruba,ABW,2020-12-05,15,0
Aruba,ABW,2020-12-06,8,0
Aruba,ABW,2020-12-07,1,0
Aruba,ABW,2020-12-08,18,0
Aruba,ABW,2020-12-09,12,0
Aruba,ABW,2020-12-10,15,1
Aruba,ABW,2020-12-11,20,0
Aruba,ABW,2020-12-12,13,0
Aruba,ABW,2020-12-13,5,0
Aruba,ABW,2020-12-14,7,0
Aruba,ABW,2020-12-15,23,0
Aruba,ABW,2020-12-16,27,1
Aruba,ABW,2020-12-17,18,0
Aruba,ABW,2020-12-18,14,0
Aruba,ABW,2020-12-19,17,0
Aruba,ABW,2020-12-20,8,0
Aruba,ABW,2020-12-21,13,0
Aruba,ABW,2020-12-22,23,0
Aruba,ABW,2020-12-23,29,0
Aruba,ABW,2020-12-24,29,0
Aruba,ABW,2020-12-25,11,2
Aruba,ABW,2020-12-26,19,0
Aruba,ABW,2020-12-27,18,0
Aruba,ABW,2020-12-28,18,0
Aruba,ABW,2020-12-29,50,0
Aruba,ABW,2020-12-30,69,0
Aruba,ABW,2020-12-31,47,0
Aruba,ABW,2021-01-01,20,0
Aruba,ABW,2021-01-02,23,0
Aruba,ABW,2021-01-03,32,0
Aruba,ABW,2021-01-04,42,0
Aruba,ABW,2021-01-05,110,1
Aruba,ABW,2021-01-06,95,0
Aruba,ABW,2021-01-07,72,0
Aruba,ABW,2021-01-08,94,0
Aruba,ABW,2021-01-09,36,0
Aruba,ABW,2021-01-10,29,1
Aruba,ABW,2021-01-11,26,1
Aruba,ABW,2021-01-12,86,0
Aruba,ABW,2021-01-13,74,0
Aruba,ABW,2021-01-14,68,0
Aruba,ABW,2021-01-15,54,0
Aruba,ABW,2021-01-16,55,0
Aruba,ABW,2021-01-17,30,0
Aruba,ABW,2021-01-18,16,0
Aruba,ABW,2021-01-19,72,0
Aruba,ABW,2021-01-20,39,0
Aruba,ABW,2021-01-21,61,0
Aruba,ABW,2021-01-22,33,4
Aruba,ABW,2021-01-23,52,0
Aruba,ABW,2021-01-24,15,0
Aruba,ABW,2021-01-25,19,1
Aruba,ABW,2021-01-26,26,0
Aruba,ABW,2021-01-27,41,1
Aruba,ABW,2021-01-28,49,1
Aruba,ABW,2021-01-29,38,0
Aruba,ABW,2021-01-30,48,0
Aruba,ABW,2021-01-31,22,0
Aruba,ABW,2021-02-01,20,0
Aruba,ABW,2021-02-02,42,0
Aruba,ABW,2021-02-03,55,2
Aruba,ABW,2021-02-04,51,0
Aruba,ABW,2021-02-05,34,1
Aruba,ABW,2021-02-06,34,0
Aruba,ABW,2021-02-07,21,0
Aruba,ABW,2021-02-08,15,2
Aruba,ABW,2021-02-09,48,2
Aruba,ABW,2021-02-10,33,2
Aruba,ABW,2021-02-11,19,0
Aruba,ABW,2021-02-12,30,0
Aruba,ABW,2021-02-13,32,0
Aruba,ABW,2021-02-14,13,0
Aruba,ABW,2021-02-15,25,0
Aruba,ABW,2021-02-16,23,1
Aruba,ABW,2021-02-17,52,0
Aruba,ABW,2021-02-18,40,1
Aruba,ABW,2021-02-19,46,1
Aruba,ABW,2021-02-20,48,0
Aruba,ABW,2021-02-21,27,0
Aruba,ABW,2021-02-22,18,0
Aruba,ABW,2021-02-23,43,0
Aruba,ABW,2021-02-24,40,0
Aruba,ABW,2021-02-25,29,0
Aruba,ABW,2021-02-26,45,0
Aruba,ABW,2021-02-27,27,2
Aruba,ABW,2021-02-28,15,0
Aruba,ABW,2021-03-01,17,1
Aruba,ABW,2021-03-02,30,0
Aruba,ABW,2021-03-03,35,1
Aruba,ABW,2021-03-04,36,0
Aruba,ABW,2021-03-05,45,1
Aruba,ABW,2021-03-06,35,0
Aruba,ABW,2021-03-07,21,1
Aruba,ABW,2021-03-08,0,0
Aruba,ABW,2021-03-09,67,0
Aruba,ABW,2021-03-10,50,0
Aruba,ABW,2021-03-11,45,0
Aruba,ABW,2021-03-12,48,0
Aruba,ABW,2021-03-13,56,1
Aruba,ABW,2021-03-14,19,1
Aruba,ABW,2021-03-15,26,0
Aruba,ABW,2021-03-16,61,1
Aruba,ABW,2021-03-17,69,1
Aruba,ABW,2021-03-18,73,0
Aruba,ABW,2021-03-19,40,1
Aruba,ABW,2021-03-20,67,0
Aruba,ABW,2021-03-21,40,0
Aruba,ABW,2021-03-22,29,0
Aruba,ABW,2021-03-23,102,0
Aruba,ABW,2021-03-24,83,0
Aruba,ABW,2021-03-25,88,0
Aruba,ABW,2021-03-26,69,0
Aruba,ABW,2021-03-27,72,0
Aruba,ABW,2021-03-28,45,0
Aruba,ABW,2021-03-29,35,0
Aruba,ABW,2021-03-30,80,3
Aruba,ABW,2021-03-31,69,1
Aruba,ABW,2021-04-01,60,0
Aruba,ABW,2021-04-02,57,0
Aruba,ABW,2021-04-03,47,0
Aruba,ABW,2021-04-04,31,4
Aruba,ABW,2021-04-05,43,0
Aruba,ABW,2021-04-06,79,1
Aruba,ABW,2021-04-07,74,1
Aruba,ABW,2021-04-08,62,0
Aruba,ABW,2021-04-09,62,0
Aruba,ABW,2021-04-10,58,0
Aruba,ABW,2021-04-11,34,0
Aruba,ABW,2021-04-12,26,0
Aruba,ABW,2021-04-13,46,0
Aruba,ABW,2021-04-14,37,0
Aruba,ABW,2021-04-15,60,0
Aruba,ABW,2021-04-16,45,0
Aruba,ABW,2021-04-17,41,0
Aruba,ABW,2021-04-18,19,0
Aruba,ABW,2021-04-19,21,0
Aruba,ABW,2021-04-20,54,2
Aruba,ABW,2021-04-21,38,0
Aruba,ABW,2021-04-22,32,1
Aruba,ABW,2021-04-23,36,2
Aruba,ABW,2021-04-24,17,1
Aruba,ABW,2021-04-25,16,0
Aruba,ABW,2021-04-26,17,0
Aruba,ABW,2021-04-27,15,0
Aruba,ABW,2021-04-28,15,0
Aruba,ABW,2021-04-29,23,0
Aruba,ABW,2021-04-30,30,1
Aruba,ABW,2021-05-01,12,0
Aruba,ABW,2021-05-02,0,0
Aruba,ABW,2021-05-03,29,1
Aruba,ABW,2021-05-04,25,0
Aruba,ABW,2021-05-05,17,0
Aruba,ABW,2021-05-06,0,0
Aruba,ABW,2021-05-07,15,0
Aruba,ABW,2021-05-08,21,1
Aruba,ABW,2021-05-09,13,0
Aruba,ABW,2021-05-10,11,1
Aruba,ABW,2021-05-11,14,2
Aruba,ABW,2021-05-12,19,0
Aruba,ABW,2021-05-13,12,0
Aruba,ABW,2021-05-14,12,0
Aruba,ABW,2021-05-15,11,0
Aruba,ABW,2021-05-16,5,0
Aruba,ABW,2021-05-17,3,1
Aruba,ABW,2021-05-18,12,0
Aruba,ABW,2021-05-19,10,0
Aruba,ABW,2021-05-20,13,1
Aruba,ABW,2021-05-21,10,0
Aruba,ABW,2021-05-22,13,1
Aruba,ABW,2021-05-23,2,0
Aruba,ABW,2021-05-24,5,0
Aruba,ABW,2021-05-25,14,0
Aruba,ABW,2021-05-26,15,0
Aruba,ABW,2021-05-27,6,0
Aruba,ABW,2021-05-28,12,0
Aruba,ABW,2021-05-29,5,0
Aruba,ABW,2021-05-30,4,0
Aruba,ABW,2021-05-31,7,0
Aruba,ABW,2021-06-01,8,0
Aruba,ABW,2021-06-02,13,0
Aruba,ABW,2021-06-03,12,0
Aruba,ABW,2021-06-04,15,0
Aruba,ABW,2021-06-05,8,0
Aruba,ABW,2021-06-06,16,0
Aruba,ABW,2021-06-07,2,0
Aruba,ABW,2021-06-08,5,0
Aruba,ABW,2021-06-09,4,0
Aruba,ABW,2021-06-10,1,0
Aruba,ABW,2021-06-11,3,0
Aruba,ABW,2021-06-12,4,0
Aruba,ABW,2021-06-13,4,0
Aruba,ABW,2021-06-14,1,0
Aruba,ABW,2021-06-15,3,0
Aruba,ABW,2021-06-16,5,0
Aruba,ABW,2021-06-17,10,0
Aruba,ABW,2021-06-18,4,0
Aruba,ABW,2021-06-19,3,0
Aruba,ABW,2021-06-20,2,0
Aruba,ABW,2021-06-21,4,0
Aruba,ABW,2021-06-22,4,0
Aruba,ABW,2021-06-23,2,0
Aruba,ABW,2021-06-24,7,0
Aruba,ABW,2021-06-25,1,0
Aruba,ABW,2021-06-26,5,0
Aruba,ABW,2021-06-27,0,0
Aruba,ABW,2021-06-28,1,0
